county_id,area_id,class_id,ClassDescription,ClassOrder,dev_category,parcel_id,acres,acres_undevelopable,acres_remain,acres_redevelopable,acres_developable,SFcom_undevelopable,SFres_undevelopable,SFcom_remain,SFres_remain,SFcom_redeveloped_orig,SFres_redeveloped_orig,SFcom_redeveloped_new,SFres_redeveloped_new,SFcom_developed,SFres_developed,job_spaces_undevelopable,job_spaces_remain,job_spaces_redeveloped_orig,job_spaces_redeveloped_new,job_spaces_developed,resunits_undevelopable,resunits_remain,resunits_redeveloped_orig,resunits_redeveloped_new,resunits_developed
1.0,7,8,NONTOD|City Center,9,4,57.0,24.793288861684623,1.699448862489,12.43757428072584,9.856027292178,0.8002384262917801,0.0,42453.4138596,117140.3302052988,1945.141109972,25204.91723003,0.0,132050.0,245235.0,10721.0,19910.0,0.0,299.6953788112124,62.05641776681,220.0,17.0,27.6591094155,1.437227420569,0.0,204.0,16.0
1.0,8,8,NONTOD|City Center,9,4,136.0,32.23165791631059,5.57684898805225,18.379735059334774,5.720722984414873,2.55435088450869,11258.63244066,0.0,211652.78743595388,85654.7015413265,48553.68620151017,3160.41033714,76645.0,142340.0,34223.0,63557.0,25.94878217559,388.70351907397855,103.26682082041486,127.0,57.0,0.0,120.8246058204115,3.639046313075,118.0,52.0
1.0,9,8,NONTOD|City Center,9,4,282.0,70.60568119245681,9.3585445074942,43.82752986701765,6.7494765537661845,10.670130264178782,69348.456545428,0.0,1343721.7583979575,166795.1628592699,62228.15900363864,32803.50974988,90429.0,167939.0,142957.0,265491.0,196.97289241194,2322.7998148353386,102.98538318279763,150.0,238.0,0.0,143.98026667863192,12.998219381118998,139.0,221.0
1.0,12,8,NONTOD|City Center,9,4,79.0,102.77483454775259,1.2125150903523303,76.76371626516311,14.250215057673,10.548388134564153,52473.5926091,0.0,850363.4885674764,21065.4027109327,133123.313635,1281.80499737,190923.0,354571.0,141326.0,262462.0,53.8190693427,2179.1931546117958,355.944688864,318.0,235.0,0.0,8.087687350948078,0.999847891865,295.0,218.0
1.0,13,2,CRT|NA,10,4,125.0,123.8026936536816,6.8822016891929,13.824786313585818,22.23029170414786,80.86541394675503,0.0,0.0,3145.438857261,155846.1526390188,290578.166165,4993.0030125997,240672.0,561568.0,875474.0,2042772.0,0.0,4.969097720789,298.028888374,401.0,1459.0,0.0,124.6101404443986,4.2546289876897,467.0,1702.0
1.0,14,0,CRT|City Center,7,4,85.0,69.87091074486776,6.48467751101965,10.226315217345446,1.17345621095835,51.98646180554431,0.0,0.0,49114.22831407,110029.62198268948,4845.2227526375,6431.421373437101,36001.0,54001.0,1594917.0,2392375.0,0.0,90.846472757754,6.864229635571999,60.0,2658.0,0.0,101.6822170639807,3.8304723383978,45.0,1993.0
1.0,14,8,NONTOD|City Center,9,4,689.0,218.7996212894748,43.27977732013081,138.40520337117675,7.428931303168265,29.68570929499898,744832.1858227666,6848.843586635,1098497.330023851,687749.8494472755,35139.425631308164,13985.699028545778,99532.0,184845.0,397727.0,738635.0,1294.577926231653,2005.87451810392,57.9180438676216,165.0,662.0,5.264471170254,670.6939843123637,7.3202116610379315,154.0,615.0
1.0,15,0,CRT|City Center,7,4,19.0,14.129920914651969,0.052877046575848,0.5382271967155701,6.8156031999065,6.7232134714540495,0.0,0.0,0.0,10050.579272728,81974.10215304,0.0,209099.0,313648.0,206264.0,309395.0,0.0,0.0,84.076002208267,348.0,343.0,0.0,7.899485677557601,0.0,261.0,257.0
1.0,15,8,NONTOD|City Center,9,4,457.0,286.91387032724595,20.262984420840542,157.4920066913952,18.988743571987143,90.17013564302304,0.0,0.0,1648567.5723546022,724216.4615651545,79479.67673137508,0.0,254409.0,472473.0,1208093.0,2243601.0,0.0,2087.6575173742726,123.32138177715936,424.0,2013.0,0.0,569.347271034264,0.0,393.0,1869.0
1.0,16,10,NONTOD|Urban Center,6,3,263.0,166.76533090836472,34.92351007643288,51.28317285204523,0.0,80.5586479798866,22483.55161517281,0.0,821265.8031853,642494.8642649521,0.0,0.0,0.0,0.0,2785495.0,3404493.0,39.72282991347072,1472.2889633973896,0.0,0.0,5570.0,0.0,736.2070565428165,0.0,0.0,2837.0
1.0,17,8,NONTOD|City Center,9,4,144.0,38.15140394459308,1.2267931557842842,26.4937395951885,8.150527292033,2.280343901587286,21743.1456836,0.0,215083.25985338492,90381.19575734792,27433.22745543,1799.4576774,109200.0,202800.0,30551.0,56737.0,62.1232733818,339.972550358514,60.07857468029,182.0,50.0,0.0,80.70901255701901,0.999698709665,169.0,47.0
1.0,18,8,NONTOD|City Center,9,2,6.0,0.6970245243817,0.6654824803578,0.0,0.0,0.0315420440239,0.134065183138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,783.0,0.000383043380395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,19,8,NONTOD|City Center,9,2,6.0,0.3523814443272699,0.0,0.12009937766637,0.0,0.2322820666608999,0.0,0.0,0.0,324.42536656302,0.0,0.0,0.0,0.0,3112.0,5779.0,0.0,0.0,0.0,0.0,5.0,0.0,0.14790514177885,0.0,0.0,4.0
1.0,36,0,CRT|City Center,7,2,2.0,0.9355064538510001,0.686538853869,0.0,0.0,0.248967599982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7638.0,11457.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0
